rssi_from_min,interrogator_timestamp,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,velocity_by_doppler,absolute_timestamp,epc96,rospecid,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
7.0,1501081904558558,0.75,1501081904558558,0.01227184630308513,12,1,nan,102,1,0.24423337856173677,2017-05-28 02:23:21,00e200600322f10741000000,1,690937500.0,1.2592592592592595,1,8,nan,38,2698947,-58,0
1.0,1501081904575124,-0.625,1501081904575124,2.0371264863121317,65526,1,nan,103,1,-0.20352781546811397,2017-05-28 02:23:21,00e200600322f041ef000000,1,-575781250.0,-0.4166666666666643,1,1328,nan,38,2715513,-49,0
7.0,1501081904586870,-1.9375,1501081904586870,0.1349903093339364,65505,1,nan,104,1,-0.6309362279511533,2017-05-28 02:23:21,00e200600322f10741000000,1,-1784921875.0,1.2592592592592595,1,88,nan,38,2727259,-58,0
2.0,1501081904636643,0.5,1501081904636643,1.9266798695843652,8,1,nan,105,1,0.1628222523744912,2017-05-28 02:23:21,00e200600322f041ef000000,1,460625000.0,0.5833333333333357,1,1256,nan,38,2777032,-48,0
7.0,1501081904646643,-0.5625,1501081904646643,6.17273869045182,65527,1,nan,106,1,-0.18317503392130258,2017-05-28 02:23:21,00e200600322f10741000000,1,-518203125.0,1.2592592592592595,1,4024,nan,38,2787032,-58,0
5.0,1501081904681874,-1.5625,1501081904681874,0.8528933180644165,65511,1,nan,107,1,-0.5085435313262815,2017-05-28 02:23:21,00e200600322f10741000000,1,-1440234375.0,0.6666666666666643,1,556,nan,39,2822263,-57,0
2.0,1501081904693542,0.1875,1501081904693542,5.546874528994478,3,1,nan,108,1,0.061025223759153785,2017-05-28 02:23:21,00e200600322f041ef000000,1,172828125.0,0.3461538461538467,1,3616,nan,39,2833931,-47,0
2.0,1501081904741402,0.75,1501081904741402,5.485515297479052,12,1,-0.10202282699540363,109,1,0.24410089503661514,2017-05-28 02:23:21,00e200600322f041ef000000,1,691312500.0,0.3461538461538467,1,3576,-0.033205151178325024,39,2881791,-47,0
6.0,1501081904751330,-2.9375,1501081904751330,0.9326603190344698,65489,1,nan,110,1,-0.9560618388934092,2017-05-28 02:23:21,00e200600322f10741000000,1,-2707640625.0,1.6666666666666643,1,608,nan,39,2891719,-56,0
2.0,1501081904777561,0.5,1501081904777561,5.534602682691394,8,1,nan,111,1,0.16273393002441008,2017-05-28 02:23:21,00e200600322f041ef000000,1,460875000.0,0.3461538461538467,1,3608,nan,39,2917950,-47,0
